id,nome,tipo,posti_regolamentari,posti_non_disponibili,posti_occupati,posti_aggiornati_al,asl,nome_responsabile_asl,cognome_responsabile_asl,nome_direttore,cognome_direttore,ruolo_direttore,personale_polizia_effettivi,personale_polizia_previsti,personale_amministrativi_effettivi,personale_amministrativi_previsti,personale_educatori_effettivi,personale_educatori_previsti,personale_polizia_aggiornato_a,personale_amministrativo_aggiornato_al
MII157783,Alba,Casa di reclusione - Giuseppe Montalto,138,89,42,10/8/24,CN2 Alba-Bra,Paolo,Lo Russo,Nicola,Pangallo,Titolare,91,105,10,14,3,3,31/05/2024,31/05/2024
MII173114,Cassino,Casa circondariale,200,73,214,10/8/24,Frosinone,Giovanni,Mazzetti,,,,107,162,20,18,5,3,31/05/2024,31/05/2024
MII173364,Chieti,Casa circondariale,79,0,134,10/8/24,02,Giulia,COSCIONE,Franco,Pettinelli,Titolare,83,84,15,15,4,3,31/05/2024,31/05/2024
MII159069,Asti,Casa di reclusione,205,1,261,10/8/24,Asti,Rosario,Ruta,Giuseppina,Piscioneri,Titolare,167,186,12,22,6,7,31/05/2024,31/05/2024
MII173688,Civitavecchia Giuseppe Passerini,Casa di reclusione,144,52,76,10/8/24,RMF,Gaetano,Ciranni,Patrizia,Bravetti,Titolare,42,56,8,0,0,0,31/05/2024,31/05/2024
MII173356,Chiavari,Casa di reclusione,52,0,58,10/8/24,ASL 4 Chiavarese,Giovanni Battista,Andreoli,Darlene,Perna,Titolare,48,57,10,13,3,2,31/05/2024,31/05/2024
MII176437,Frosinone,Casa circondariale - Giuseppe Pagliei,513,24,626,10/8/24,Ditretto B,Luca,Casertano,Teresa,Mascolo,Titolare,247,296,26,30,7,8,31/05/2024,31/05/2024
MII173764,Cuneo,Casa circondariale,433,54,367,10/8/24,CN1,Pasquale,Clemeno,Domenico,Minervini,Titolare,157,202,14,21,6,5,31/05/2024,31/05/2024
MII181636,Trento,Casa circondariale - Spini di Gardolo,422,5,372,10/8/24,Trento,Chiara,MAzzetti,Anna Rita,Nuzzaci,Titolare,172,227,19,27,7,8,31/05/2024,31/05/2024
MII172814,Brissogne - Aosta,Casa circondariale,181,7,150,10/8/24,Aosta,Marina,TUMIATI,Velia,Nobile Mattei,Titolare,118,158,5,15,1,3,31/05/2024,31/05/2024
MII176759,Isernia,Casa circondariale,50,0,69,10/8/24,Campobasso,Marcello,Baldo,Maria Antonietta,Lauria,Titolare,43,40,12,10,3,2,31/05/2024,31/05/2024
MII176414,Fossano,Casa di reclusione,136,0,102,10/8/24,ASL CN1,Besnik,Pjeternikaj,Assuntina,Di Rienzo,Titolare,63,83,9,16,2,3,31/05/2024,31/05/2024
MII176703,Genova Pontedecimo,Casa circondariale,96,0,162,10/8/24,3 Genovese,Maurizio,Cechini,Paola,Penco,Titolare,127,142,12,16,4,3,31/05/2024,31/05/2024
MII177107,Lanciano,Casa circondariale,227,37,238,10/8/24,Vasto-Lanciano-Chieti,Nicola,CAPRARO,Mario Giuseppe,Silla,Titolare,112,157,15,18,4,4,31/05/2024,31/05/2024
MII177323,Larino,Casa circondariale,119,0,130,10/8/24,ASREM Campobasso,Lucia,SCARDERA,Mario Giuseppe,Silla,Reggente,105,133,15,16,3,3,31/05/2024,31/05/2024
MII176749,Imperia,Casa circondariale,53,0,74,10/8/24,n. 1 Imperiese,Renata,Ghizzoni,Caterina,Tancredi,Titolare,47,67,10,13,1,2,31/05/2024,31/05/2024
MII176781,Ivrea,Casa circondariale,195,9,265,10/8/24,,,,Alessia,Aguglia,Titolare,172,182,13,20,4,4,31/05/2024,31/05/2024
MII176788,La Spezia,Casa circondariale,151,32,103,10/8/24,5 La Spezia,Pier Marco,Passani,Maria Cristina,Bigi,Titolare,114,146,12,17,2,3,31/05/2024,31/05/2024
MII169535,Rieti,Casa circondariale - Nuovo Complesso,295,24,494,10/8/24,Rieti,Giulia,Carocci,Chiara,Pellegrini,Titolare,114,176,22,23,5,6,31/05/2024,31/05/2024
MII180401,Roma Regina Coeli,Casa circondariale,628,2,1141,10/8/24,RmA,Luigi,Persico,Claudia,Clementi,Titolare,327,516,34,48,8,11,31/05/2024,31/05/2024
MII180437,Saluzzo,Casa di reclusione - Rodolfo Morandi,424,0,334,10/8/24,CN1 CUNEO,Mitu,Igor,Luisa,Pesante,Titolare,181,231,14,24,7,7,31/05/2024,31/05/2024
MII180380,Roma Rebibbia,Casa di reclusione,445,141,300,10/8/24,Rm2,Pierino,Cimino,Maria Donata,Iannantuono,Titolare,133,196,23,29,6,8,31/05/2024,31/05/2024
MII180356,Roma Rebibbia IIIª casa,Casa circondariale,172,40,87,10/8/24,Rm2,Antonio,Chiaccio,Vera,Poggetti,Titolare,32,51,14,15,2,3,31/05/2024,31/05/2024
MII180348,Roma Rebibbia femminile,Casa circondariale - Germana Stefanini,272,11,359,10/8/24,,,,Nadia,Fontana,Titolare,185,227,25,26,6,7,31/05/2024,31/05/2024
MII181870,Verbania,Casa circondariale,53,1,78,10/8/24,VCO 14,Maria,Uzzeni,Claudia,Piscione Kivel Mazuy,Titolare,41,51,4,13,0,2,31/05/2024,31/05/2024
MII181880,Vercelli,Casa circondariale,230,56,269,10/8/24,Vercelli,Marilena,Vallero,Giovanni,Rempiccia,Titolare,150,199,9,18,5,4,31/05/2024,31/05/2024
MII179299,Padova Nuovo Complesso,Casa di reclusione,438,63,561,10/8/24,6 veneto,Alfonso Felice,Nava,Claudio,Mazzeo,Titolare,297,389,27,30,11,11,31/05/2024,31/05/2024
MII181371,Sulmona,Casa di reclusione,323,8,446,10/8/24,Sulmona,Fabio,Federico,Stefano Luca Antonino,Liberatore,Titolare,218,267,23,30,7,8,31/05/2024,31/05/2024
MII181820,Vasto,Casa di lavoro,197,50,98,10/8/24,Chieti Lanciano - Vasto,Doralice,Di Fabio,Giuseppina,Ruggero,Titolare,66,99,15,19,4,5,31/05/2024,31/05/2024
MII181839,Velletri,Casa circondariale,412,26,580,10/8/24,RM 6,Emanuela,Falconi,Anna Rita,Gentile,Titolare,187,277,25,32,6,8,31/05/2024,31/05/2024
MII181424,Torino,Casa circondariale - Lorusso Cutugno,1117,27,1473,10/8/24,TO 2,Roberto,Testi,Elena,Lombardi Vallauri,Titolare,676,894,45,53,17,18,31/05/2024,31/05/2024
MII158919,"Alessandria Cantiello, Gaeta",Casa circondariale,233,22,207,10/8/24,AL,Roberto,Stura,Maria Isabella,De Gennaro,Titolare,129,171,10,33,2,10,31/05/2024,31/05/2024
MII179995,Reggio Calabria Giuseppe Panzera,Casa circondariale,180,8,220,10/8/24,5 Reggio Calabria,Luciano,Lucania,Rosario,Tortorella,Titolare,154,190,24,0,4,0,31/05/2024,31/05/2024
MII158924,Alessandria San Michele,Casa di reclusione,265,1,373,10/8/24,AL,Roberto,STURA,,,,177,207,16,0,8,0,31/05/2024,31/05/2024
MII172277,Altamura,Casa di reclusione,52,1,85,10/8/24,Bari,Giuseppe,D'Auria,,,,40,0,6,0,1,0,31/05/2024,31/05/2024
MII158948,Arezzo,Casa circondariale,108,84,36,10/8/24,toscana sudest,Mateo,Ameglio,Alessandro,Monacelli,Titolare,29,47,10,15,2,3,31/05/2024,31/05/2024
MII181678,Bari,Casa circondariale - Francesco Rucci,294,42,386,10/8/24,Bari,Nicola,Buovino,Valeria,Pire',Titolare,220,276,26,26,4,5,31/05/2024,31/05/2024
MII174720,Firenze Sollicciano,Casa circondariale,497,105,516,10/8/24,Firenze,Marco,Salvadori,Antonella,Tuoni,Titolare,421,566,27,34,9,11,31/05/2024,31/05/2024
MII172623,Brindisi,Casa circondariale,152,33,199,10/8/24,Brindisi,Michele,Morgillo,Valentina,Meo Evoli,Titolare,128,126,21,18,5,5,31/05/2024,31/05/2024
MII176743,Grosseto,Casa circondariale,15,0,21,10/8/24,9 Grosseto,Paolo,Pedicelli,Maria Teresa,Iuliano,Titolare,29,37,10,12,1,1,31/05/2024,31/05/2024
MII176375,Foggia,Casa circondariale,364,19,671,10/8/24,FOGGIA 3,Luciano,D'Amito,Giulia,Magliulo,Titolare,247,261,30,29,8,7,31/05/2024,31/05/2024
MII177498,Livorno Gorgona,Casa di reclusione,89,0,86,10/8/24,6,Renzo,Cantini Salaris,,,,0,0,4,0,1,0,,31/05/2024
MII177463,Livorno,Casa circondariale,391,210,246,10/8/24,6,Giovanna,Bellini,Giuseppe,Renna,Titolare,227,279,24,35,9,9,31/05/2024,31/05/2024
MII178045,Lucera,Casa circondariale,135,0,169,10/8/24,Foggia 3,Paolo,De Luca,Immacolata,Mannarella,Titolare,74,79,16,17,3,3,31/05/2024,31/05/2024
MII178035,Lucca,Casa circondariale,63,22,68,10/8/24,Lucca,ANNA,SANTINAMI,Santina,Savoca,Titolare,71,93,11,14,2,2,31/05/2024,31/05/2024
MII178124,Matera,Casa circondariale,132,6,177,10/8/24,Matera,ROCCO,PASCIUCCO,Rosa,Musicco,Titolare,87,131,15,15,4,3,31/05/2024,31/05/2024
MII178141,Melfi,Casa circondariale,126,0,180,10/8/24,Venosa,Grazia,Ciriello,Anna Maria Rosaria,Petraccone,Titolare,120,139,7,16,1,3,31/05/2024,31/05/2024
MII179938,Potenza,Casa circondariale - Antonio Santoro,110,58,100,10/8/24,ASP Potenza,Giuseppina,Ammirati,Paolo,Pastena,Titolare,106,122,16,17,4,3,31/05/2024,31/05/2024
MII179280,Orvieto,Casa di reclusione,98,0,116,10/8/24,2 Terni,Gianpaolo,Piunno,Annunziata,Passannante,Titolare,50,61,24,21,6,5,31/05/2024,31/05/2024
MII180476,San Severo,Casa circondariale,61,0,77,10/8/24,FG/01,Matteo,Coccia,Patrizia,Andrianello,Titolare,41,49,8,10,3,2,31/05/2024,31/05/2024
MII181377,Taranto,Casa circondariale - Carmelo Magli,500,17,908,10/8/24,ASL TA,Fernanda,Gentile,Luciano,Mellone,Titolare,310,277,23,31,5,8,31/05/2024,31/05/2024
MII181434,Trani,Casa circondariale,447,146,367,10/8/24,Bat,Nicola,Riefolo,Giuseppe,Altomare,Titolare,183,211,26,26,6,6,31/05/2024,31/05/2024
MII182919,Pisa,Casa circondariale,197,17,272,10/8/24,USL5 PISA,BIANCA MARIA,MELIS,Tazio,Bianchi,Titolare,184,221,18,20,4,4,31/05/2024,31/05/2024
MII181681,Turi,Casa di reclusione,108,0,159,10/8/24,,,,Nicoletta,Siliberti,Titolare,82,77,15,14,0,2,31/05/2024,31/05/2024
MII179896,Pistoia,Casa circondariale,76,0,71,10/8/24,Toscana Centro,Domenico,Cerullo,Loredana,Stefanelli,Titolare,52,66,13,14,4,3,31/05/2024,31/05/2024
MII158935,Alghero,Casa di reclusione - Giuseppe Tomasiello,156,0,92,10/8/24,numero 1,Walter,Sarais,Tullia,Carra,Titolare,69,90,13,16,4,4,31/05/2024,31/05/2024
MII179958,Prato,Casa circondariale,589,9,578,10/8/24,n 4 Prato,Antonella,Mnfredi,Domenico,Ciaburri,Titolare,235,310,27,35,7,9,31/05/2024,31/05/2024
MII158945,Arbus,Casa di reclusione - località Is Arenas,176,50,92,10/8/24,n.6,Aldo,Casadio,Maria Teresa,Errico,Titolare,60,88,12,20,6,5,31/05/2024,31/05/2024
MII180458,San Gimignano,Casa di reclusione,243,20,317,10/8/24,7,Ameglio,Mateo,Maria Grazia,Giampiccolo,Titolare,194,229,12,21,6,6,31/05/2024,31/05/2024
MII181115,Siena,Casa circondariale,58,0,73,10/8/24,SIENA,Ameglio,Mateo,Marco,Grasselli,Titolare,39,50,9,13,2,2,31/05/2024,31/05/2024
MII181358,Spoleto,Casa di reclusione,456,6,462,10/8/24,Umbria 2 - Spoleto,Simonetta,Antinarelli,Bernardina,Di Mario,Titolare,223,281,27,31,9,8,31/05/2024,31/05/2024
MII172835,Cagliari Uta,Casa circondariale - Ettore Scalas,561,0,692,10/8/24,ATS Sardegna,Luciano,Fei,Pietro,Borruto,Titolare,305,421,32,41,12,12,31/05/2024,31/05/2024
MII158910,Agrigento,Casa circondariale - Pasquale Di Lorenzo,283,4,367,10/8/24,ASP 1 AGRIGENTO,GIUSEPPE,MANCUSO,Anna,Puci,Titolare,225,236,23,23,5,5,31/05/2024,31/05/2024
MII177118,Lanusei,Casa circondariale - San Daniele,33,0,29,10/8/24,ATS Sardegna ASSL Lanusei,Roberto,Marcialis,Maria Anna,Madeddu,Titolare,36,42,5,9,0,2,31/05/2024,31/05/2024
MII179224,Nuoro,Casa circondariale,378,106,181,10/8/24,Nuoro,Giovanni,Fancello,Maria Anna,Madeddu,Reggente,147,205,16,22,7,5,31/05/2024,31/05/2024
MII172222,Barcellona Pozzo di Gotto,Casa circondariale - Vittorio Madia,414,142,194,10/8/24,Messina,Tommaso,Bucca,Romina,Taiani,Titolare,135,166,26,26,8,7,31/05/2024,31/05/2024
MII178003,Onanì,Casa di reclusione - Onanì-Mamone,292,122,118,10/8/24,N. 3 Nuoro,Giovanni,Fancello,Vincenzo,Lamonaca,Titolare,86,116,12,24,6,6,31/05/2024,31/05/2024
MII179274,Oristano,Casa di reclusione - Salvatore Soro,264,0,237,10/8/24,n.5,Daniela,Faa,Elisa,Milanesi,Titolare,144,211,17,22,6,6,31/05/2024,31/05/2024
MII181091,Sassari,Casa circondariale - Giovanni Bacchiddu,454,2,515,10/8/24,ATS Sardegna,Giampiero,Carboni,Francesco,Cocco,Titolare,285,400,24,32,8,9,31/05/2024,31/05/2024
MII181385,Tempio Pausania,Casa di reclusione - Paolo Pittalis,170,0,167,10/8/24,TEMPIO/OLBIA 2,Manconi,Anna,Veronica,Proietti,Titolare,108,161,13,19,6,5,31/05/2024,31/05/2024
MII179965,Ragusa,Casa circondariale,196,13,203,10/8/24,7,giuseppe,cappello,Santo,Mortillaro,Titolare,77,91,18,18,3,3,31/05/2024,31/05/2024
MII181109,Sciacca,Casa circondariale,73,53,22,10/8/24,ASP N1 AGRIGENTO SCIACCA,Fabio,Segreto,Marilena,Scaravilli,Titolare,47,48,13,13,2,2,31/05/2024,31/05/2024
MII178666,Napoli Poggioreale,Casa circondariale - Giuseppe Salvia,1624,266,2065,10/8/24,Napoli 1,Vincenzo Maria,Irollo,Carlo,Berdini,Titolare,682,911,67,63,22,24,31/05/2024,31/05/2024
MII178672,Napoli Secondigliano,Casa circondariale - Pasquale Mandato,1142,14,1450,10/8/24,Napoli 1 centro,Francesco,Maffettone,Giulia,Russo,Titolare,1060,1080,57,56,19,18,31/05/2024,31/05/2024
MII180370,Roma Rebibbia Nuovo Complesso,Casa circondariale - Raffaele Cinotti,1170,113,1580,10/8/24,RmB,Pierino,Cimino,Alessia,Rampazzi,Titolare,661,851,63,58,17,16,31/05/2024,31/05/2024
MII172592,Brescia Canton Monbello,Casa circondariale - Nerio Fischione,182,0,381,10/8/24,A.S.S.T. SPEDALI CIVILI,Fabio,Roda,Francesca Paola,Lucrezi,Titolare,175,227,16,30,7,8,31/05/2024,31/05/2024
MII158895,Milano San Vittore,Casa circondariale - Francesco Di Cataldo,703,258,1025,10/8/24,Milano,Ruggiero,Giuliani,Giacinto,Siciliano,Titolare,551,780,33,45,13,14,31/05/2024,31/05/2024
MII178501,Milano San Vittore femminile,Casa circondariale - Francesco Di Cataldo,46,3,80,10/8/24,MILANO,Ruggero,Giuliani,,,,0,0,0,0,0,0,,
MII174825,Firenze Mario Gozzini,Casa circondariale,92,14,104,10/8/24,10,Marco,Salvatori,Vincenzo,Tedeschi,Titolare,41,51,15,16,2,3,31/05/2024,31/05/2024
MII179781,Perugia,Casa circondariale - Nuovo complesso penitenziario Capanne,363,41,460,10/8/24,Umbria 1,Alessandro,Lucarini,Antonella,Grella,Titolare,199,248,23,27,5,6,31/05/2024,31/05/2024
MII179932,Porto Azzurro,Casa di reclusione - Pasquale De Santis,334,13,315,10/8/24,6 - Livorno,Federica,ONETTO,Martina,Carducci,Titolare,160,205,22,26,9,10,31/05/2024,31/05/2024
MII181407,Terni,Casa circondariale,422,0,565,10/8/24,Umbria n. 2,Antonio,Marozzo,Luca,Sardella,Titolare,192,241,28,25,7,6,31/05/2024,31/05/2024
MII180465,Sanremo,Casa di reclusione - Nuovo Complesso,223,2,260,10/8/24,ASL N. 1 IMPERIESE,Rosella,Stagnaro,Maria Cristina,Marre' Brunenghi,Titolare,157,201,12,19,6,5,31/05/2024,31/05/2024
MII158944,Ancona Barcaglione,Casa di reclusione,100,0,100,10/8/24,Ancona,Franco,Dolcini,,,,53,67,8,0,3,0,31/05/2024,31/05/2024
MII158941,Ancona Montacuto,Casa circondariale,256,0,314,10/8/24,Asur Marche Area Vasta 2,Enrico,Boario,Manuela,Ceresani,Titolare,125,176,17,31,5,8,31/05/2024,31/05/2024
MII172011,Avellino,Casa circondariale - Antimo Graziano Bellizzi,503,0,630,10/8/24,Avellino,Carmine,Urciuoli,Rita,Romano,Titolare,282,297,27,34,8,10,31/05/2024,31/05/2024
MII181392,Teramo,Casa circondariale,255,0,383,10/8/24,Teramo,Massimo,Forlini,Maria Lucia,Avantaggiato,Titolare,159,216,19,21,4,5,31/05/2024,31/05/2024
MII177332,Latina,Casa circondariale,77,0,120,10/8/24,LT Distretto 2,Antonio,Ciurleo,Pia Paola,Palmeri,Titolare,119,132,16,17,5,4,31/05/2024,31/05/2024
MII181918,Vicenza,Casa circondariale - Filippo Del Papa,276,33,359,10/8/24,N.8 Berica,Stefano,Tolio,Luciana,Traetta,Titolare,176,187,14,20,4,3,31/05/2024,31/05/2024
MII178085,Massa,Casa di reclusione,174,6,227,10/8/24,1,Anna,Santinami,Antonella,Venturi,Titolare,120,139,15,24,4,5,31/05/2024,31/05/2024
MII178115,Massa Marittima,Casa circondariale,48,0,48,10/8/24,Grosseto,Fabio,Falorni,Maria Cristina,Morrone,Titolare,28,37,8,14,2,2,31/05/2024,31/05/2024
MII177420,Lecce,Casa circondariale - Nuovo Complesso,798,57,1176,10/8/24,Lecce,Alessandra,Moscatello,Mariateresa,Susca,Titolare,592,581,47,44,13,13,31/05/2024,31/05/2024
MII179830,Pescara,Casa circondariale,276,1,440,10/8/24,PESCARA,Giulio,CALELLA,Armanda,Rossi,Titolare,116,167,27,22,8,6,31/05/2024,31/05/2024
MII179945,Pozzuoli,Casa circondariale femminile,98,98,0,10/8/24,ASL NA2 NORD,Biagio,Fulco,Giulia,Leone,Titolare,86,135,21,21,2,4,31/05/2024,31/05/2024
MII177346,Laureana di Borrello,Casa di reclusione - Luigi Daga,37,0,52,10/8/24,5,Antonio,Morabito Loprete,Caterina,Arrotta,Titolare,31,37,8,13,0,1,31/05/2024,31/05/2024
MII181440,Trani femminile,Casa di reclusione,32,0,38,10/8/24,Bat,Giuseppe,VITRANI,,,,0,0,0,0,0,0,,
MII159314,Augusta,Casa di reclusione,364,22,561,10/8/24,Asp Asp n-8 Siracusa,Walter,Terranova,Angela,Lantieri,Titolare,163,251,24,29,9,9,31/05/2024,31/05/2024
MII173006,Caltagirone,Casa circondariale,541,164,408,10/8/24,Catania,Giovanni,Cavallaro,Giorgia Antonia,Gruttadauria,Titolare,169,201,23,23,7,6,31/05/2024,31/05/2024
MII173259,Castelvetrano,Casa circondariale,44,0,69,10/8/24,,,,Giulia,Bruno,Titolare,54,55,10,12,1,2,31/05/2024,31/05/2024
MII173285,Catania Bicocca,Casa circondariale,136,0,196,10/8/24,Catania,Alfio,Trovato,Giuseppe,Russo,Titolare,190,201,20,19,3,3,31/05/2024,31/05/2024
MII173301,Catania Piazza Lanza,Casa circondariale,279,1,409,10/8/24,ASP3,Maurizio,Mentesana,Nunziella,Di Fazio,Titolare,227,347,23,25,4,5,31/05/2024,31/05/2024
MII173813,Enna,Casa circondariale - Luigi Bodenza,167,5,212,10/8/24,ASP 4 ENNA,De Rose,Ezio,Gabriella,Di Franco,Titolare,100,113,16,18,3,3,31/05/2024,31/05/2024
MII173994,Favignana,Casa di reclusione - Giuseppe Barraco,89,6,104,10/8/24,,,,Angela,Russo,Titolare,58,81,11,14,3,3,31/05/2024,31/05/2024
MII176451,Gela,Casa circondariale,48,0,68,10/8/24,Caltanissetta,Gabrielle,Roccia,Walter,Bressi,Titolare,56,52,9,11,2,2,31/05/2024,31/05/2024
MII176714,Giarre,Casa circondariale,58,1,75,10/8/24,3,Sebastano,Russo,Francesca,Fioria,Reggente,36,34,12,12,2,2,31/05/2024,31/05/2024
MII178681,Noto,Casa di reclusione - Attilio Bonincontro,176,0,147,10/8/24,,,,Elisabetta,Zito,Titolare,71,88,22,19,5,5,31/05/2024,31/05/2024
MII179324,Palermo Ucciardone,Casa di reclusione - Calogero Di Bona,569,80,513,10/8/24,6,PIPPO,PULIAFITO,Fabio,Prestopino,Titolare,269,367,33,39,9,13,31/05/2024,31/05/2024
MII179306,Palermo Pagliarelli,Casa circondariale - Antonio Lorusso,1164,9,1355,10/8/24,Asp Palermo,Fabrizio,Scalici,Maria Luisa,Malato,Titolare,649,727,44,51,16,17,31/05/2024,31/05/2024
MII179856,Piazza Armerina,Casa circondariale,49,1,68,10/8/24,4 Enna,Serafino,Di Gregorio,Donata,Posante,Titolare,41,45,9,12,2,2,31/05/2024,31/05/2024
MII180451,San Cataldo,Casa di reclusione,135,1,87,10/8/24,Caltanissetta - Non ancora attuato il passaggio dellassistenza sanitaria penitenziaria al Servizio sanitario nazionale,Maurizio,Grimaldi,Marilena,Lo Faro,Titolare,65,61,18,14,2,2,31/05/2024,31/05/2024
MII181401,Termini Imerese,Casa circondariale - Antonino Burrafato,97,3,97,10/8/24,ASP 6 Distretto 37,Antonino,Provenza,Carmen,Rosselli,Titolare,100,94,9,13,2,2,31/05/2024,31/05/2024
MII181625,Trapani,Casa circondariale - Pietro Cerulli,555,58,519,10/8/24,ASP N. 9,TIZIANA,SARDO,Margherita,Gennai,Titolare,246,300,25,25,7,7,31/05/2024,31/05/2024
MII172332,Biella,Casa circondariale,394,1,381,10/8/24,12,Erica,PIZZATO,Ignazio,Santoro,Titolare,163,207,16,26,9,8,31/05/2024,31/05/2024
MII179876,Volterra,Casa di reclusione,189,0,182,10/8/24,Toscana Nord Ovest,Lisa,Perugino,Valentina,Bruno,Titolare,66,83,15,19,4,5,31/05/2024,31/05/2024
MII172208,Civitavecchia Nuovo Complesso,Casa circondariale,357,46,526,10/8/24,RM 4,Pierluigi,Cervellini,Daniele,De Maggio,Titolare,228,282,22,35,9,8,31/05/2024,31/05/2024
MII177384,Lauro,Istituto custodia attenuata per madri,50,0,5,10/8/24,Avellino,Giancarlo,Iaccheo,,,,0,0,5,0,1,0,,31/05/2024
MII181417,Tolmezzo,Casa circondariale,149,0,147,10/8/24,n. 3 Alto Friuli - Collinare - medio Friuli,Sara,Mentil,Irene,Iannucci,Titolare,167,218,10,19,5,5,31/05/2024,31/05/2024
MII173063,Caltanissetta,Casa circondariale,180,0,229,10/8/24,Azienda Sanitaria Provinciale n. 2,Carmelo,Abate,Giovanna,Maltese Puccia,Titolare,146,148,18,20,3,4,31/05/2024,31/05/2024
MII158901,Belluno,Casa circondariale,90,7,101,10/8/24,n.1 Belluno,Marco,Cristofoletti,Lara,Rampin,Titolare,80,95,8,14,2,2,31/05/2024,31/05/2024
MII173341,Cosenza,Casa circondariale - Sergio Cosmai,220,1,284,10/8/24,ASP CS,Gabriele,Scolati,Maria Luisa,Mendicino,Titolare,129,169,19,20,6,5,31/05/2024,31/05/2024
MII173265,Castrovillari,Casa circondariale - Rosa Sisca,122,3,164,10/8/24,Cosenza,Francesco,Montilli,Giuseppe,Carra',Titolare,100,124,13,15,2,2,31/05/2024,31/05/2024
MII172344,Bollate,Casa di reclusione - IIª casa,1267,1,1459,10/8/24,Milano,Roberto,Danese,Giorgio,Leggieri,Titolare,417,516,38,55,21,22,31/05/2024,31/05/2024
MII181691,Vallo della Lucania,Casa circondariale - Alfredo Paragano,40,0,57,10/8/24,A 3,Adamo,Maiese,Caterina,Sergio,Titolare,33,26,5,13,1,2,31/05/2024,31/05/2024
MII160204,Benevento,Casa circondariale - Michele Gaglione,259,7,409,10/8/24,Benevento 1,Gennaro,Leone,Gianfranco,Marcello,Titolare,225,244,28,23,5,6,31/05/2024,31/05/2024
MII181934,Viterbo,Casa circondariale  N.C.  - Nicandro Izzo,440,35,686,10/8/24,Viterbo,Giulio,Starnini,Marco,Grasselli,Reggente,250,343,30,33,9,8,31/05/2024,31/05/2024
MII172827,Bergamo,Casa circondariale,319,1,575,10/8/24,Bergamo,Giampietro,Gregis,Antonina,D'Onofrio,Titolare,198,243,14,23,5,6,31/05/2024,31/05/2024
MII176771,Isili,Casa di reclusione,130,23,81,10/8/24,8 CAGLIARI,Carlo,Trogu,Vincenzo,Lamonaca,Reggente,65,81,14,20,4,4,31/05/2024,31/05/2024
MII159060,Arienzo,Casa di reclusione - Gennaro De Angelis,58,0,99,10/8/24,Caserta,Giuseppe,Nese,Annalaura,De Fusco,Titolare,47,49,11,13,2,2,31/05/2024,31/05/2024
MII177134,L'Aquila,Casa circondariale,228,6,166,10/8/24,1 Avezzano Sulmona L'Aquila,Fausto,Frabotta,Barbara,Lenzini,Titolare,140,165,20,20,2,3,31/05/2024,31/05/2024
MII178700,Novara,Casa circondariale,156,1,170,10/8/24,Novara 13,Gianni,Valzer,Annamaria,Dello Preite,Titolare,153,195,10,16,3,3,31/05/2024,31/05/2024
MII178148,Messina,Casa circondariale,302,82,203,10/8/24,,,,Angela,Sciavicco,Titolare,214,247,22,22,4,4,31/05/2024,31/05/2024
MII152284,Genova Marassi,Casa circondariale,535,2,693,10/8/24,ASL,Maurizio,Cechini,Tullia,Ardito,Titolare,328,381,27,35,10,10,31/05/2024,31/05/2024
MII176403,Forlì,Casa circondariale,144,11,153,10/8/24,Romagna,Alfonso,Casadei,Carmela,De Lorenzo,Titolare,95,132,14,18,4,4,31/05/2024,31/05/2024
MII182339,Reggio Emilia,Istituti di pena - casa circondariale e di reclusione,292,59,293,10/8/24,Reggio Emilia,Angela,Panebianco,Lucia,Monastero,Titolare,192,240,23,22,5,5,31/05/2024,31/05/2024
MII180001,Rimini,Casa circondariale,118,0,153,10/8/24,Rimini,Stefano,Melandri,Palma,Mercurio,Titolare,113,150,13,17,3,3,31/05/2024,31/05/2024
MII174686,Ferrara,Casa circondariale - Costantino Satta,244,0,388,10/8/24,ASL Ferrara,Fabio,Ferraresi,Maria Nicoletta,Toscani,Titolare,161,212,17,19,5,5,31/05/2024,31/05/2024
MII179842,Piacenza,Casa circondariale - San Lazzaro,416,3,486,10/8/24,Piacenza,Alberto,Gandolfi,Maria Gabriella,Lusi,Titolare,213,250,20,26,6,6,31/05/2024,31/05/2024
MII172508,Bologna,Casa circondariale - Rocco D'Amato,498,6,826,10/8/24,Bologna,Raffaella,Campalastri,Rosa Alba,Casella,Titolare,421,541,27,35,10,10,31/05/2024,31/05/2024
MII179981,Ravenna,Casa circondariale,49,0,79,10/8/24,Romagna,Maurizio,Serra,Stefano,Di Lena,Titolare,66,83,17,14,5,3,31/05/2024,31/05/2024
MII179364,Parma,Casa di reclusione,655,25,703,10/8/24,PARMA,Choroma,FAISSAL,,,,355,462,2,0,0,0,31/05/2024,31/05/2024
MII178638,Modena,Casa circondariale,372,0,537,10/8/24,MODENA,Stefano,Petrella,Orazio,Sorrentini,Titolare,210,257,22,27,6,6,31/05/2024,31/05/2024
MII181125,Siracusa,Casa circondariale,545,0,666,10/8/24,,,,Aldo,Tiralongo,Titolare,229,250,22,27,6,6,31/05/2024,31/05/2024
MII179988,Reggio Calabria Arghillà,Casa circondariale,294,1,341,8/13/24,5 Reggio Calabria,Luciano,Lucania,Marianna,Stendardo,Titolare,131,164,12,32,5,8,7/31/24,7/31/24
MII172610,Brescia Verziano,Casa di reclusione,71,0,121,8/13/24,Spedali Civili di Brescia,Luigi,Leone,,,,79,95,2,0,1,0,7/31/24,7/31/24
