id,nome,tipo,posti_regolamentari,posti_non_disponibili,posti_occupati,posti_aggiornati_al,asl,nome_responsabile_asl,cognome_responsabile_asl,nome_direttore,cognome_direttore,ruolo_direttore,personale_polizia_effettivi,personale_polizia_previsti,personale_amministrativi_effettivi,personale_amministrativi_previsti,personale_educatori_effettivi,personale_educatori_previsti,personale_polizia_aggiornato_a,personale_amministrativo_aggiornato_al
MII172011,Avellino,Casa circondariale - Antimo Graziano Bellizzi,503,0,625,07/10/2024,Avellino,Carmine,Urciuoli,Rita,Romano,Titolare,292,263,28,34,8,10,31/07/2024,31/07/2024
MII181392,Teramo,Casa circondariale,255,1,352,07/10/2024,Teramo,Massimo,Forlini,Maria Lucia,Avantaggiato,Titolare,180,206,19,21,4,5,31/07/2024,31/07/2024
MII181918,Vicenza,Casa circondariale - Filippo Del Papa,276,31,358,07/10/2024,N.8 Berica,Stefano,Tolio,Luciana,Traetta,Titolare,185,194,14,20,4,3,31/07/2024,31/07/2024
MII178085,Massa,Casa di reclusione,174,6,235,07/10/2024,1,Anna,Santinami,Antonella,Venturi,Titolare,117,130,15,24,4,5,31/07/2024,31/07/2024
MII178115,Massa Marittima,Casa circondariale,48,0,47,07/10/2024,Grosseto,Fabio,Falorni,Maria Cristina,Morrone,Titolare,28,36,8,14,2,2,31/07/2024,31/07/2024
MII177420,Lecce,Casa circondariale - Nuovo Complesso,798,57,1194,07/10/2024,Lecce,Alessandra,Moscatello,Mariateresa,Susca,Titolare,595,572,48,44,13,13,31/07/2024,31/07/2024
MII179830,Pescara,Casa circondariale,276,4,453,07/10/2024,PESCARA,Giulio,CALELLA,Armanda,Rossi,Titolare,126,166,28,22,8,6,31/07/2024,31/07/2024
MII179945,Pozzuoli,Casa circondariale femminile,98,98,0,07/10/2024,ASL NA2 NORD,Biagio,Fulco,Giulia,Leone,Titolare,21,119,5,21,0,4,31/07/2024,31/07/2024
MII177346,Laureana di Borrello,Casa di reclusione - Luigi Daga,37,0,56,07/10/2024,5,Antonio,Morabito Loprete,Caterina,Arrotta,Titolare,30,37,9,13,0,1,31/07/2024,31/07/2024
MII181440,Trani femminile,Casa di reclusione,32,0,37,07/10/2024,Bat,Giuseppe,VITRANI,,,,0,0,0,0,0,0,,
MII159314,Augusta,Casa di reclusione,364,22,543,07/10/2024,Asp Asp n-8 Siracusa,Walter,Terranova,Angela,Lantieri,Titolare,166,224,24,29,9,9,31/07/2024,31/07/2024
MII173006,Caltagirone,Casa circondariale,541,164,415,07/10/2024,Catania,Giovanni,Cavallaro,Giorgia Antonia,Gruttadauria,Titolare,167,197,23,23,7,6,31/07/2024,31/07/2024
MII173259,Castelvetrano,Casa circondariale,44,0,72,07/10/2024,,,,Giulia,Bruno,Titolare,53,50,10,12,1,2,31/07/2024,31/07/2024
MII173301,Catania Piazza Lanza,Casa circondariale,279,0,418,07/10/2024,ASP3,Maurizio,Mentesana,Nunziella,Di Fazio,Titolare,231,268,23,25,4,5,31/07/2024,31/07/2024
MII173813,Enna,Casa circondariale - Luigi Bodenza,167,5,202,07/10/2024,ASP 4 ENNA,De Rose,Ezio,Gabriella,Di Franco,Titolare,100,97,16,18,3,3,31/07/2024,31/07/2024
MII173994,Favignana,Casa di reclusione - Giuseppe Barraco,89,0,92,07/10/2024,,,,Angela,Russo,Titolare,60,79,11,14,3,3,31/07/2024,31/07/2024
MII176451,Gela,Casa circondariale,48,0,70,07/10/2024,Caltanissetta,Gabrielle,Roccia,Walter,Bressi,Titolare,53,46,9,11,2,2,31/07/2024,31/07/2024
MII176714,Giarre,Casa circondariale,58,0,74,07/10/2024,3,Sebastano,Russo,Francesca,Fioria,Reggente,38,40,12,12,2,2,31/07/2024,31/07/2024
MII178681,Noto,Casa di reclusione - Attilio Bonincontro,176,0,148,07/10/2024,,,,Elisabetta,Zito,Titolare,72,89,22,19,5,5,31/07/2024,31/07/2024
MII180451,San Cataldo,Casa di reclusione,135,1,88,07/10/2024,Caltanissetta - Non ancora attuato il passaggio dellassistenza sanitaria penitenziaria al Servizio sanitario nazionale,Maurizio,Grimaldi,Marilena,Lo Faro,Titolare,63,59,17,14,2,2,31/07/2024,31/07/2024
MII181401,Termini Imerese,Casa circondariale - Antonino Burrafato,95,0,104,07/10/2024,ASP 6 Distretto 37,Antonino,Provenza,Carmen,Rosselli,Titolare,99,80,9,13,2,2,31/07/2024,31/07/2024
MII181625,Trapani,Casa circondariale - Pietro Cerulli,555,58,526,07/10/2024,ASP N. 9,TIZIANA,SARDO,Margherita,Gennai,Titolare,242,266,25,25,7,7,31/07/2024,31/07/2024
MII172332,Biella,Casa circondariale,394,4,431,07/10/2024,12,Erica,PIZZATO,Giacinto,Siciliano,Reggente,199,210,15,26,8,8,31/07/2024,31/07/2024
MII179876,Volterra,Casa di reclusione,189,0,181,07/10/2024,Toscana Nord Ovest,Lisa,Perugino,Valentina,Bruno,Titolare,70,82,17,19,5,5,31/07/2024,31/07/2024
MII172208,Civitavecchia Nuovo Complesso,Casa circondariale,357,46,540,07/10/2024,RM 4,Pierluigi,Cervellini,Daniele,De Maggio,Titolare,241,261,23,35,9,8,31/07/2024,31/07/2024
MII181417,Tolmezzo,Casa circondariale,149,0,143,07/10/2024,n. 3 Alto Friuli - Collinare - medio Friuli,Sara,Mentil,Irene,Iannucci,Titolare,168,175,10,19,5,5,31/07/2024,31/07/2024
MII173063,Caltanissetta,Casa circondariale,183,0,220,07/10/2024,Azienda Sanitaria Provinciale n. 2,Carmelo,Abate,Giovanna,Maltese Puccia,Titolare,142,120,19,20,4,4,31/07/2024,31/07/2024
MII158901,Belluno,Casa circondariale,89,7,105,07/10/2024,n.1 Belluno,Marco,Cristofoletti,Lara,Rampin,Titolare,81,85,8,14,2,2,31/07/2024,31/07/2024
MII173341,Cosenza,Casa circondariale - Sergio Cosmai,220,9,268,07/10/2024,ASP CS,Gabriele,Scolati,Maria Luisa,Mendicino,Titolare,130,154,20,20,6,5,31/07/2024,31/07/2024
MII172344,Bollate,Casa di reclusione - IIª casa,1267,1,1431,07/10/2024,Milano,Roberto,Danese,Giorgio,Leggieri,Titolare,419,502,40,55,22,22,31/07/2024,31/07/2024
MII181691,Vallo della Lucania,Casa circondariale - Alfredo Paragano,40,0,59,07/10/2024,A 3,Adamo,Maiese,Caterina,Sergio,Titolare,33,21,5,13,1,2,31/07/2024,31/07/2024
MII160204,Benevento,Casa circondariale - Michele Gaglione,259,7,404,07/10/2024,Benevento 1,Gennaro,Leone,Gianfranco,Marcello,Titolare,218,217,29,23,6,6,31/07/2024,31/07/2024
MII181934,Viterbo,Casa circondariale  N.C.  - Nicandro Izzo,440,35,693,07/10/2024,Viterbo,Giulio,Starnini,Marco,Grasselli,Titolare,268,330,29,33,9,8,31/07/2024,31/07/2024
MII172827,Bergamo,Casa circondariale,319,1,575,07/10/2024,Bergamo,Giampietro,Gregis,Antonina,D'Onofrio,Titolare,209,221,14,23,5,6,31/07/2024,31/07/2024
MII176771,Isili,Casa di reclusione,130,23,77,07/10/2024,8 CAGLIARI,Carlo,Trogu,Vincenzo,Lamonaca,Reggente,62,72,14,20,4,4,31/07/2024,31/07/2024
MII159060,Arienzo,Casa di reclusione - Gennaro De Angelis,58,0,100,07/10/2024,Caserta,Giuseppe,Nese,Annalaura,De Fusco,Titolare,48,43,11,13,2,2,31/07/2024,31/07/2024
MII177134,L'Aquila,Casa circondariale,228,6,171,07/10/2024,1 Avezzano Sulmona L'Aquila,Fausto,Frabotta,Barbara,Lenzini,Titolare,141,157,21,20,3,3,31/07/2024,31/07/2024
MII178700,Novara,Casa circondariale,156,0,174,07/10/2024,Novara 13,Antonello,FELAPPI,Annamaria,Dello Preite,Titolare,151,166,11,16,3,3,31/07/2024,31/07/2024
MII178148,Messina,Casa circondariale,302,82,210,07/10/2024,,,,Angela,Sciavicco,Titolare,223,185,22,22,4,4,31/07/2024,31/07/2024
MII173285,Catania Bicocca,Casa circondariale,136,3,178,07/10/2024,Catania,Alfio,Trovato,Giuseppe,Russo,Titolare,189,160,20,19,3,3,31/07/2024,31/07/2024
MII181079,Sant'Angelo dei Lombardi,"Casa di reclusione - Famiglietti, Forgetta, Bartolo",124,7,173,07/10/2024,Avellino,Anna,Pugliese,Marianna,Adanti,Titolare,95,86,12,18,3,3,31/07/2024,31/07/2024
MII177384,Lauro,Istituto custodia attenuata per madri,50,0,7,07/10/2024,Avellino,Giancarlo,Iaccheo,,,,0,0,5,0,1,0,,31/07/2024
MII179324,Palermo Ucciardone,Casa di reclusione - Calogero Di Bona,569,79,522,07/10/2024,6,PIPPO,PULIAFITO,Fabio,Prestopino,Titolare,275,341,33,39,9,13,31/07/2024,31/07/2024
MII181091,Sassari,Casa circondariale - Giovanni Bacchiddu,454,1,515,07/10/2024,ATS Sardegna,Giampiero,Carboni,Francesco,Cocco,Titolare,295,342,25,32,8,9,31/07/2024,31/07/2024
MII179781,Perugia,Casa circondariale - Nuovo complesso penitenziario Capanne,363,52,465,07/10/2024,Umbria 1,Alessandro,Lucarini,Antonella,Grella,Titolare,197,234,22,27,5,6,31/07/2024,31/07/2024
MII181880,Vercelli,Casa circondariale,230,56,272,07/10/2024,Vercelli,Marilena,Vallero,Giovanni,Rempiccia,Titolare,166,186,8,18,4,4,31/07/2024,31/07/2024
MII181924,Vigevano,Casa di reclusione,242,24,360,07/10/2024,PAVIA,Fabio,Canegalli,Rosalia,Marino,Titolare,214,221,14,22,6,7,31/07/2024,31/07/2024
MII177996,Locri,Casa circondariale,86,0,122,07/10/2024,ASP 5 - Reggio Calabria,Severo,Gaetano,Valentina,Galati,Titolare,70,73,12,15,3,3,31/07/2024,31/07/2024
MII180370,Roma Rebibbia Nuovo Complesso,Casa circondariale - Raffaele Cinotti,1170,113,1575,07/10/2024,RmB,Pierino,Cimino,Teresa,Mascolo,Titolare,673,782,64,58,18,16,31/07/2024,31/07/2024
MII173265,Castrovillari,Casa circondariale - Rosa Sisca,122,4,178,07/10/2024,Cosenza,Francesco,Montilli,Giuseppe,Carra',Titolare,111,113,12,15,2,2,31/07/2024,31/07/2024
MII178045,Lucera,Casa circondariale,135,0,155,07/10/2024,Foggia 3,Paolo,De Luca,Immacolata,Mannarella,Titolare,74,91,16,17,3,3,31/07/2024,31/07/2024
MII177332,Latina,Casa circondariale,77,0,128,07/10/2024,LT Distretto 2,Antonio,Ciurleo,Pia Paola,Palmeri,Titolare,118,125,16,17,5,4,31/07/2024,31/07/2024
MII179856,Piazza Armerina,Casa circondariale,49,1,75,07/10/2024,4 Enna,Serafino,Di Gregorio,Donata,Posante,Titolare,42,45,9,12,2,2,31/07/2024,31/07/2024
MII177107,Lanciano,Casa circondariale,223,0,246,07/10/2024,Vasto-Lanciano-Chieti,Nicola,CAPRARO,Mario Giuseppe,Silla,Titolare,118,151,16,18,5,4,31/07/2024,31/07/2024
MII179306,Palermo Pagliarelli,Casa circondariale - Antonio Lorusso,1165,9,1376,07/10/2024,Asp Palermo,Fabrizio,Scalici,Maria Luisa,Malato,Titolare,661,581,45,51,17,17,31/07/2024,31/07/2024
MII180426,Salerno,Casa circondariale - Antonio Caputo,376,0,600,07/10/2024,Salerno,Antonio Maria,Pagano,Gabriella,Niccoli,Titolare,230,209,30,31,10,9,31/07/2024,31/07/2024
MII181377,Taranto,Casa circondariale - Carmelo Magli,500,17,948,07/10/2024,ASL TA,Fernanda,Gentile,Luciano,Mellone,Titolare,309,297,25,31,7,8,31/07/2024,31/07/2024
MII176414,Fossano,Casa di reclusione,136,0,109,07/10/2024,ASL CN1,Besnik,Pjeternikaj,Assuntina,Di Rienzo,Titolare,64,72,9,16,2,3,31/07/2024,31/07/2024
MII179237,Opera,Casa di reclusione - Iª casa,918,17,1304,07/10/2024,Azienda Ospedaliera San Paolo Milano,Silvia,Cornalba,Silvio,Di Gregorio,Titolare,529,628,43,52,21,22,31/07/2024,31/07/2024
MII152284,Genova Marassi,Casa circondariale,535,0,680,07/10/2024,ASL,Maurizio,Cechini,Tullia,Ardito,Titolare,357,336,26,35,10,10,31/07/2024,31/07/2024
MII182339,Reggio Emilia,Istituti di pena - casa circondariale e di reclusione,292,59,282,07/10/2024,Reggio Emilia,Angela,Panebianco,Lucia,Monastero,Titolare,200,206,22,22,5,5,31/07/2024,31/07/2024
MII180001,Rimini,Casa circondariale,118,0,153,07/10/2024,Rimini,Stefano,Melandri,Palma,Mercurio,Titolare,109,127,14,17,4,3,31/07/2024,31/07/2024
MII174686,Ferrara,Casa circondariale - Costantino Satta,244,0,382,07/10/2024,ASL Ferrara,Fabio,Ferraresi,Stefano,Di Lena,Reggente,181,194,17,19,5,5,31/07/2024,31/07/2024
MII179842,Piacenza,Casa circondariale - San Lazzaro,416,9,493,07/10/2024,Piacenza,Alberto,Gandolfi,Maria Gabriella,Lusi,Titolare,255,215,19,26,5,6,31/07/2024,31/07/2024
MII172508,Bologna,Casa circondariale - Rocco D'Amato,503,14,818,07/10/2024,Bologna,Raffaella,Campalastri,Rosa Alba,Casella,Titolare,425,462,29,35,10,10,31/07/2024,31/07/2024
MII179981,Ravenna,Casa circondariale,49,0,77,07/10/2024,Romagna,Maurizio,Serra,Stefano,Di Lena,Titolare,69,74,17,14,5,3,31/07/2024,31/07/2024
MII179364,Parma,Casa di reclusione,655,28,714,07/10/2024,PARMA,Choroma,FAISSAL,,,,389,423,1,0,0,0,31/07/2024,31/07/2024
MII176403,Forlì,Casa circondariale,144,11,151,07/10/2024,Romagna,Alfonso,Casadei,Carmela,De Lorenzo,Titolare,102,120,14,18,4,4,31/07/2024,31/07/2024
MII178638,Modena,Casa circondariale,372,3,568,07/10/2024,MODENA,Stefano,Petrella,Orazio,Sorrentini,Titolare,246,222,23,27,6,6,31/07/2024,31/07/2024
MII181125,Siracusa,Casa circondariale,545,0,675,07/10/2024,,,,Aldo,Tiralongo,Titolare,227,234,21,27,6,6,31/07/2024,31/07/2024
MII179988,Reggio Calabria Arghillà,Casa circondariale,294,0,322,09/10/2024,5 Reggio Calabria,Luciano,Lucania,Marianna,Stendardo,Titolare,135,164,12,32,5,8,30/09/2024,30/09/2024
MII172610,Brescia Verziano,Casa di reclusione,71,0,116,09/10/2024,Spedali Civili di Brescia,Luigi,Leone,,,,77,95,2,0,1,0,30/09/2024,30/09/2024
MII172320,Busto Arsizio,Casa circondariale,240,14,436,09/10/2024,Busto Arsizio,Ezia,Iorio,Maria,Pitaniello,Titolare,184,190,15,21,4,5,30/09/2024,30/09/2024
MII173712,Como,Casa circondariale,226,0,424,09/10/2024,Como,Giuseppe,Carrano,Fabrizio,Rinaldi,Titolare,198,216,17,23,5,6,30/09/2024,30/09/2024
MII173747,Cremona,Casa circondariale,394,10,578,09/10/2024,CREMONA,Rossano,Botto,Rossella,Padula,Titolare,177,202,17,23,6,6,30/09/2024,30/09/2024
MII177436,Lecco,Casa circondariale,53,0,85,09/10/2024,Ospedale Lecco,Vaira,Libera Maria,Luisa,Mattina,Titolare,41,38,6,14,2,2,30/09/2024,30/09/2024
MII178027,Lodi,Casa circondariale,45,1,88,09/10/2024,Lodi,Concettina,Varango,Annalaura,Confuorto,Titolare,44,44,10,13,3,2,30/09/2024,30/09/2024
MII178072,Mantova,Casa circondariale,97,0,151,09/10/2024,ASST Mantova,Laura,Mannarini,Metella Romana,Pasquini Peruzzi,Titolare,72,72,11,18,3,3,30/09/2024,30/09/2024
MII178659,Monza,Casa circondariale,411,2,735,09/10/2024,Monza,Libera Maria,Vaira,Cosima,Buccoliero,Titolare,281,296,17,29,6,8,30/09/2024,30/09/2024
MII182910,Pavia,Casa circondariale,515,1,684,09/10/2024,A.S.S.T. Pavia - U.O. Sanità Penitenziaria,Davide,BROGLIA,Stefania,Mussio,Titolare,239,255,22,26,9,8,30/09/2024,30/09/2024
MII181346,Sondrio,Casa circondariale,26,0,37,09/10/2024,ASST Valtellina e Alto Lario,Marina,Casian,,,,28,27,2,11,1,1,30/09/2024,30/09/2024
MII181703,Varese,Casa circondariale,53,0,98,09/10/2024,Azienda Ospedaliera,Domenico,Capaccioni,Carla,Santandrea,Titolare,57,59,6,13,2,2,30/09/2024,30/09/2024
MII179733,Voghera,Casa circondariale - Nuovo Complesso,341,0,352,09/10/2024,,,,Davide,Pisapia,Titolare,201,231,12,21,4,5,30/09/2024,30/09/2024
MII173311,Catanzaro,Casa circondariale - Ugo Caridi,682,62,649,09/10/2024,Azienda Sanitaria Provinciale di Catanzaro,Giulio,Di Mizio,Patrizia,Delfino,Titolare,385,415,30,38,9,10,30/09/2024,30/09/2024
MII173324,Crotone,Casa circondariale,99,4,121,09/10/2024,ASP 202,Giuseppe,Varrina,Mariastella,Fedele,Titolare,70,75,11,18,3,3,30/09/2024,30/09/2024
MII179342,Palmi,Casa circondariale - Filippo Salsone,141,0,168,09/10/2024,10,Agesilao,Luppino,Marianna,Stendardo,Reggente,112,131,12,18,4,4,30/09/2024,30/09/2024
MII179353,Paola,Casa circondariale,181,27,185,09/10/2024,paola,Pierpaolo,Greco,Emilia,Boccagna,Titolare,106,112,17,19,4,4,30/09/2024,30/09/2024
MII180415,Rossano,Casa di reclusione - Nuovo Complesso,263,0,322,09/10/2024,ASP Cosenza,Dr.Giovanni,Fraia,Luigi,Spetrillo,Titolare,109,139,20,23,7,6,30/09/2024,30/09/2024
MII181908,Vibo Valentia,Casa circondariale - Nuovo Complesso,406,24,389,09/10/2024,Azienda sanitaria provinciale di Vibo,Alfonso,Luciano,Angela,Marcello,Titolare,192,224,24,26,6,6,30/09/2024,30/09/2024
MII159053,Ariano Irpino,Casa circondariale - Pasquale Campanello,276,18,310,09/10/2024,Avellino,Anna,Pugliese,Mariarosaria,Casaburo,Titolare,145,165,14,21,4,5,30/09/2024,30/09/2024
MII172187,Aversa,Casa di reclusione - Filippo Saporito,254,26,250,09/10/2024,Caserta,Luigi,Franzese,Stella,Scialpi,Titolare,136,105,28,25,5,7,30/09/2024,30/09/2024
MII173101,Carinola,Casa di reclusione - Gian Battista Novelli,552,56,504,09/10/2024,CE2,Tommaso,Castiello,Carlo,Brunetti,Titolare,167,179,26,29,6,7,30/09/2024,30/09/2024
MII173784,Eboli,Casa di reclusione,54,0,42,09/10/2024,SALERNO,Virgilia,Guerriero,Concetta,Felaco,Titolare,27,24,10,14,0,3,30/09/2024,30/09/2024
MII172580,Bolzano,Casa circondariale,88,3,102,09/10/2024,Alto Adige,Paolo,Conci,Giovangiuseppe,Monti,Titolare,61,77,5,20,1,4,30/09/2024,30/09/2024
MII176719,Gorizia,Casa circondariale - Angiolo Bigazzi,53,0,74,09/10/2024,ASS 2 Isontina,Marcella,Bernardi,Caterina,Leva,Titolare,48,54,5,12,1,2,30/09/2024,30/09/2024
MII179290,Padova,Casa circondariale,188,4,216,09/10/2024,6 EUGANEA,Felice Alfonso,Nava,Anastasio,Morante,Titolare,128,142,15,19,3,3,30/09/2024,30/09/2024
MII180487,Santa Maria Capua Vetere,Casa circondariale - Francesco Uccella,818,125,1011,09/10/2024,Caserta Distretto Sanitario 21,Palmiero,Nicola,Donatella Filomena,Rotundo,Titolare,446,460,44,43,12,13,30/09/2024,30/09/2024
MII179913,Pordenone,Casa circondariale,37,0,54,09/10/2024,Azienda Sanitaria Friuli Occidentale,Barbara,Miglietta,Leandro Salvatore,Lamonaca,Titolare,44,53,10,13,2,2,30/09/2024,30/09/2024
MII180424,Rovigo,Casa circondariale,211,8,238,09/10/2024,ULSS5 Polesana,Raffaele,Geraci,Mattia,Arba,Titolare,132,175,13,19,4,4,30/09/2024,30/09/2024
MII159065,Ascoli Piceno,Casa circondariale,103,4,123,09/10/2024,Marche 5,Giovanna,Picciotti,Daniela,Valentini,Titolare,145,152,17,16,3,3,30/09/2024,30/09/2024
MII173237,Castelfranco Emilia,Casa di reclusione,191,42,105,09/10/2024,Modena,Stefano,Petrella,Maria,Martone,Titolare,66,62,14,16,3,3,30/09/2024,30/09/2024
MII174501,Fermo,Casa di reclusione,43,0,55,09/10/2024,ASUR Area Vasta n.4,Gianfilippo,Pistolesi,Serena,Stoico,Titolare,49,50,11,15,2,3,30/09/2024,30/09/2024
MII181645,Treviso,Casa circondariale,138,12,236,09/10/2024,ULSS N 2 Marca Trevigiana,Massimo,Fornaini,Alberto,Quagliotto,Titolare,136,149,13,17,2,3,30/09/2024,30/09/2024
MII176424,Fossombrone,Casa di reclusione,182,81,89,09/10/2024,Areavasta1 Pesaro Urbino,Pierluigi,Fraternali,Daniela,Minelli,Titolare,99,129,17,19,5,6,30/09/2024,30/09/2024
MII181661,Trieste,Casa circondariale - Ernesto Mari,150,4,245,09/10/2024,ASUGI,Franca,Masala,Graziano,Pujia,Titolare,124,149,21,20,6,5,30/09/2024,30/09/2024
MII181672,Udine,Casa circondariale - Antonio Santoro,95,0,176,09/10/2024,A.S.S. Friuli Centrale n. 4,Luigi,Canciani,Tiziana,Paolini,Titolare,90,112,14,17,4,4,30/09/2024,30/09/2024
MII179818,Pesaro,Casa circondariale,153,1,260,09/10/2024,1 Pesaro,Pierluigi,Fraternali,Annalisa,Gasparro,Titolare,144,154,16,18,4,4,30/09/2024,30/09/2024
MII181863,Venezia Santa Maria Maggiore,Casa circondariale,159,0,258,09/10/2024,ULSS 3 Serenissima,Vincenzo,De Nardo,Enrico,Farina,Titolare,147,149,17,18,5,5,30/09/2024,30/09/2024
MII181847,Venezia Giudecca,Casa di reclusione femminile,112,0,92,09/10/2024,3 Serenissima,Vincenzo,De Nardo,Mariagrazia Felicita,Bregoli,Titolare,110,135,14,20,5,4,30/09/2024,30/09/2024
MII181891,Verona,Casa circondariale - Montorio,335,17,596,09/10/2024,ULSS 6 - Scaligera,Gabriella,Trenchi,Francesca,Gioieni,Titolare,319,317,19,27,4,5,30/09/2024,30/09/2024
MII182440,Avezzano,Casa circondariale,53,2,70,09/10/2024,Asl 1 Abruzzo Avezzano-Sulmona-L'Aquila,Fausto,Frabotta,Maria Celeste,D'Orazio,Titolare,32,39,9,12,2,2,30/09/2024,30/09/2024
MII173088,Campobasso,Casa circondariale,106,10,169,09/10/2024,Campobasso,Pasquale,Del Greco,,,,92,105,8,14,2,3,30/09/2024,30/09/2024
MII157783,Alba,Casa di reclusione - Giuseppe Montalto,138,89,39,09/10/2024,CN2 Alba-Bra,Paolo,Lo Russo,Nicola,Pangallo,Titolare,88,107,10,14,3,3,30/09/2024,30/09/2024
MII173114,Cassino,Casa circondariale,200,73,214,09/10/2024,Frosinone,Giovanni,Mazzetti,,,,107,142,19,18,4,3,30/09/2024,30/09/2024
MII173364,Chieti,Casa circondariale,79,0,133,09/10/2024,02,Giulia,COSCIONE,Franco,Pettinelli,Titolare,84,80,15,15,4,3,30/09/2024,30/09/2024
MII159069,Asti,Casa di reclusione,205,1,262,09/10/2024,Asti,Rosario,Ruta,Giuseppina,Piscioneri,Titolare,159,167,14,22,7,7,30/09/2024,30/09/2024
MII173688,Civitavecchia Giuseppe Passerini,Casa di reclusione,144,52,76,09/10/2024,RMF,Gaetano,Ciranni,Patrizia,Bravetti,Titolare,41,53,7,0,0,0,30/09/2024,30/09/2024
MII173356,Chiavari,Casa di reclusione,52,0,61,09/10/2024,ASL 4 Chiavarese,Giovanni Battista,Andreoli,Darlene,Perna,Titolare,48,48,10,13,3,2,30/09/2024,30/09/2024
MII176437,Frosinone,Casa circondariale - Giuseppe Pagliei,513,29,611,09/10/2024,Ditretto B,Luca,Casertano,Anna,Del Villano,Titolare,239,280,24,30,5,8,30/09/2024,30/09/2024
MII173764,Cuneo,Casa circondariale,433,57,399,09/10/2024,CN1,Pasquale,Clemeno,Domenico,Minervini,Titolare,172,206,13,22,6,5,30/09/2024,30/09/2024
MII181636,Trento,Casa circondariale - Spini di Gardolo,422,5,384,09/10/2024,Trento,Chiara,MAzzetti,Anna Rita,Nuzzaci,Titolare,173,199,20,27,8,8,30/09/2024,30/09/2024
MII172814,Brissogne - Aosta,Casa circondariale,181,6,136,09/10/2024,Aosta,Marina,TUMIATI,Velia,Nobile Mattei,Titolare,116,138,6,15,2,3,30/09/2024,30/09/2024
MII176759,Isernia,Casa circondariale,50,0,65,09/10/2024,Campobasso,Marcello,Baldo,Maria Antonietta,Lauria,Titolare,42,36,12,10,3,2,30/09/2024,30/09/2024
MII176703,Genova Pontedecimo,Casa circondariale,96,0,146,09/10/2024,3 Genovese,Maurizio,Cechini,Paola,Penco,Titolare,132,143,12,16,3,3,30/09/2024,30/09/2024
MII177323,Larino,Casa circondariale,119,0,122,09/10/2024,ASREM Campobasso,Lucia,SCARDERA,Franco,Pettinelli,Reggente,114,127,13,16,3,3,30/09/2024,30/09/2024
MII176749,Imperia,Casa circondariale,53,1,69,09/10/2024,n. 1 Imperiese,Renata,Ghizzoni,Caterina,Tancredi,Titolare,51,58,13,13,3,2,30/09/2024,30/09/2024
MII176781,Ivrea,Casa circondariale,195,7,251,09/10/2024,,,,Alessia,Aguglia,Titolare,175,176,13,20,4,4,30/09/2024,30/09/2024
MII179331,Paliano,Casa di reclusione,153,1,67,09/10/2024,FROSINONE,Enzo,Gentile,Anna,Angeletti,Titolare,62,66,16,14,2,2,30/09/2024,30/09/2024
MII176788,La Spezia,Casa circondariale,151,48,122,09/10/2024,5 La Spezia,Pier Marco,Passani,Maria Cristina,Bigi,Titolare,113,133,10,17,2,3,30/09/2024,30/09/2024
MII169535,Rieti,Casa circondariale - Nuovo Complesso,295,24,509,09/10/2024,Rieti,Giulia,Carocci,Chiara,Pellegrini,Titolare,137,175,22,23,5,6,30/09/2024,30/09/2024
MII180401,Roma Regina Coeli,Casa circondariale,628,2,1180,09/10/2024,RmA,Luigi,Persico,Claudia,Clementi,Titolare,347,480,33,48,7,11,30/09/2024,30/09/2024
MII180437,Saluzzo,Casa di reclusione - Rodolfo Morandi,424,0,344,09/10/2024,CN1 CUNEO,Mitu,Igor,Luisa,Pesante,Titolare,180,206,16,24,9,7,30/09/2024,30/09/2024
MII180380,Roma Rebibbia,Casa di reclusione,445,149,296,09/10/2024,Rm2,Pierino,Cimino,Maria Donata,Iannantuono,Titolare,136,189,22,29,6,8,30/09/2024,30/09/2024
MII180356,Roma Rebibbia IIIª casa,Casa circondariale,172,40,85,09/10/2024,Rm2,Antonio,Chiaccio,Vera,Poggetti,Titolare,31,46,16,15,3,3,30/09/2024,30/09/2024
MII180348,Roma Rebibbia femminile,Casa circondariale - Germana Stefanini,272,8,375,09/10/2024,,,,Nadia,Fontana,Titolare,188,214,24,26,6,7,30/09/2024,30/09/2024
MII181870,Verbania,Casa circondariale,53,0,84,09/10/2024,VCO 14,Maria,Uzzeni,Claudia,Piscione Kivel Mazuy,Titolare,43,44,5,13,1,2,30/09/2024,30/09/2024
MII179299,Padova Nuovo Complesso,Casa di reclusione,438,63,556,09/10/2024,6 veneto,Alfonso Felice,Nava,Claudio,Mazzeo,Titolare,320,336,27,30,11,11,30/09/2024,30/09/2024
MII181371,Sulmona,Casa di reclusione,323,8,434,09/10/2024,Sulmona,Fabio,Federico,Stefano Luca Antonino,Liberatore,Titolare,237,255,24,31,7,8,30/09/2024,30/09/2024
MII181820,Vasto,Casa di lavoro,197,50,94,09/10/2024,Chieti Lanciano - Vasto,Doralice,Di Fabio,Giuseppina,Ruggero,Titolare,68,95,15,19,4,5,30/09/2024,30/09/2024
MII181839,Velletri,Casa circondariale,412,75,516,09/10/2024,RM 6,Emanuela,Falconi,Anna Rita,Gentile,Titolare,212,275,26,32,7,8,30/09/2024,30/09/2024
